No.1:Traction sensor V,1331,0,1246,1691,2089,1702,0,0,0,0,0,0,Traction sensor F/M,5.89381,105.168,-1.34688,-392.557,-14.5693,-8.72012,4.52373e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1986.08,1848.75,2442.63,1756.29,1717.83,1918.95,Contact sensor F/M,3.39799,2.23851,0.798249,-1.07566,7.07254,0.0520964,Robot TCP position,0.462189,0.394003,0.471639,-1.22275,-0.514923,1.15927,Robot Joint position,89.9405,-90.1284,-89.7395,-145.301,44.7661,-135.544,Robot TCP Torque,-8.49662,-39.577,-16.5396,3.4389,-5.56147,13.0078,Robot Joint Torque,-1.53177,10.3937,-13.7164,-4.24075,-1.26721,0.604557,
No.2:Traction sensor V,1332,0,1242,1689,2091,1701,0,0,0,0,0,0,Traction sensor F/M,5.78621,105.168,-1.72191,-393.084,-15.4579,-8.94892,4.52413e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1986.69,1849.06,2442.02,1755.98,1717.83,1917.72,Contact sensor F/M,3.09586,1.86984,0.70148,-0.0428314,6.54158,-1.01786,Robot TCP position,0.462127,0.393987,0.471618,-1.22276,-0.514789,1.15927,Robot Joint position,89.9433,-90.1298,-89.7388,-145.303,44.7744,-135.543,Robot TCP Torque,-5.08374,-39.6705,-16.5223,3.41163,-7.16839,15.0899,Robot Joint Torque,-1.38588,10.1042,-13.5054,-4.21187,-2.25389,0.518192,
No.3:Traction sensor V,1332,0,1240,1688,2090,1701,0,0,0,0,0,0,Traction sensor F/M,5.79674,105.178,-1.91341,-393.367,-15.1376,-8.94886,4.52373e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1987.61,1848.75,2442.02,1756.29,1718.44,1918.03,Contact sensor F/M,2.21015,2.20725,0.701946,-1.00678,4.18691,-0.857243,Robot TCP position,0.462095,0.393975,0.471622,-1.22265,-0.514714,1.15924,Robot Joint position,89.9433,-90.1284,-89.7361,-145.301,44.7806,-135.546,Robot TCP Torque,-4.58878,-38.5341,-15.7561,2.99266,-7.71187,15.1232,Robot Joint Torque,-1.89647,10.0318,-13.7164,-4.183,-1.93467,0.37425,
No.4:Traction sensor V,1333,0,1239,1688,2093,1701,0,0,0,0,0,0,Traction sensor F/M,5.67367,105.162,-1.99877,-393.326,-16.3739,-8.96362,4.52872e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1987.61,1848.14,2440.49,1755.98,1717.53,1918.64,Contact sensor F/M,2.82719,2.32991,0.443053,-0.887172,6.45513,-0.247077,Robot TCP position,0.462083,0.393949,0.471594,-1.22272,-0.514668,1.15924,Robot Joint position,89.944,-90.1284,-89.7402,-145.303,44.7819,-135.544,Robot TCP Torque,-4.36087,-38.928,-16.1585,3.16216,-7.12381,14.5194,Robot Joint Torque,-1.53177,10.3937,-13.5054,-4.32737,-2.42801,0.460615,
No.5:Traction sensor V,1333,0,1237,1689,2093,1703,0,0,0,0,0,0,Traction sensor F/M,5.66988,105.159,-2.17565,-393.03,-16.3714,-8.53305,4.52687e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1987,1848.14,2441.71,1756.29,1718.14,1918.03,Contact sensor F/M,2.71834,2.53023,0.64621,-1.58993,5.47169,-0.70671,Robot TCP position,0.462091,0.393981,0.471601,-1.22269,-0.514683,1.15924,Robot Joint position,89.9433,-90.1305,-89.7367,-145.301,44.7812,-135.545,Robot TCP Torque,-4.23722,-38.2946,-15.6378,3.03008,-7.06968,14.4944,Robot Joint Torque,-1.53177,10.5384,-13.3246,-4.38512,-2.39899,0.489403,
No.6:Traction sensor V,1333,0,1235,1691,2092,1703,0,0,0,0,0,0,Traction sensor F/M,5.66939,105.151,-2.33613,-392.468,-16.1311,-8.52085,4.50833e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1987.3,1848.45,2439.88,1755.68,1718.14,1918.64,Contact sensor F/M,2.57672,1.95791,0.346937,0.177628,5.22324,-0.371473,Robot TCP position,0.462096,0.393959,0.471599,-1.22264,-0.514726,1.15917,Robot Joint position,89.9426,-90.1277,-89.7388,-145.299,44.7812,-135.543,Robot TCP Torque,-4.69073,-39.0178,-16.4093,3.37463,-7.2109,14.8691,Robot Joint Torque,-1.38588,10.5384,-13.4753,-4.35625,-2.45703,0.403038,
No.7:Traction sensor V,1331,0,1239,1694,2090,1701,0,0,0,0,0,0,Traction sensor F/M,5.88207,105.148,-1.9483,-391.692,-14.8812,-8.90925,4.52407e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1987,1849.06,2440.49,1755.07,1718.75,1918.95,Contact sensor F/M,2.32906,1.2294,0.45892,2.28777,4.00868,-0.325458,Robot TCP position,0.462092,0.393953,0.471617,-1.22267,-0.514683,1.1592,Robot Joint position,89.9426,-90.1284,-89.7367,-145.303,44.7819,-135.544,Robot TCP Torque,-4.65377,-39.0834,-15.8503,3.20331,-7.14986,14.7679,Robot Joint Torque,-1.16706,10.4661,-13.5959,-4.35625,-2.39899,0.37425,
No.8:Traction sensor V,1331,0,1238,1696,2086,1701,0,0,0,0,0,0,Traction sensor F/M,5.89788,105.151,-2.01719,-391.154,-13.8136,-8.89598,4.52654e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1987,1848.75,2442.32,1755.37,1717.53,1918.95,Contact sensor F/M,3.14487,1.62126,0.756031,1.18463,7.03422,-0.0974701,Robot TCP position,0.46211,0.393952,0.471598,-1.22272,-0.514633,1.15922,Robot Joint position,89.9405,-90.1305,-89.7374,-145.302,44.7812,-135.546,Robot TCP Torque,-5.04316,-39.6901,-16.5204,3.47667,-7.16006,15.2603,Robot Joint Torque,-1.45883,9.95945,-13.626,-4.44288,-2.39899,0.460615,
No.9:Traction sensor V,1331,0,1240,1695,2087,1700,0,0,0,0,0,0,Traction sensor F/M,5.89536,105.152,-1.84349,-391.438,-14.0875,-9.11578,4.52454e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1987.3,1849.06,2439.27,1755.37,1718.14,1918.33,Contact sensor F/M,2.58995,1.44063,0.249852,1.47078,5.24962,-0.714583,Robot TCP position,0.462096,0.393974,0.47161,-1.22266,-0.514701,1.1592,Robot Joint position,89.9426,-90.1298,-89.7361,-145.301,44.7812,-135.544,Robot TCP Torque,-4.44673,-39.3733,-16.2068,3.38986,-7.01924,14.8376,Robot Joint Torque,-1.53177,10.4661,-13.5054,-4.26962,-2.51507,0.37425,
No.10:Traction sensor V,1330,0,1241,1694,2086,1699,0,0,0,0,0,0,Traction sensor F/M,6.01149,105.166,-1.76615,-391.753,-13.3881,-9.3185,4.52886e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1987.3,1848.14,2441.71,1755.98,1718.14,1918.33,Contact sensor F/M,2.56471,2.3227,0.649533,-0.827138,5.20605,-0.531572,Robot TCP position,0.4621,0.393984,0.471608,-1.22264,-0.514731,1.15918,Robot Joint position,89.9426,-90.1298,-89.7361,-145.3,44.7806,-135.543,Robot TCP Torque,-4.9813,-39.6312,-16.6365,3.32573,-7.19526,15.2569,Robot Joint Torque,-1.38588,10.1042,-13.4753,-4.35625,-2.51507,0.431827,
No.11:Traction sensor V,1332,0,1241,1693,2086,1701,0,0,0,0,0,0,Traction sensor F/M,5.80032,105.163,-1.76983,-391.988,-14.1654,-8.92665,4.52869e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1987.3,1848.75,2440.49,1756.29,1718.14,1918.03,Contact sensor F/M,2.57684,2.21296,0.444667,-1.05709,5.21989,-0.800648,Robot TCP position,0.462092,0.393972,0.471606,-1.22268,-0.514677,1.1592,Robot Joint position,89.9426,-90.1305,-89.7361,-145.302,44.7819,-135.544,Robot TCP Torque,-4.61073,-39.3657,-16.7306,3.38178,-7.18855,15.1341,Robot Joint Torque,-1.75059,10.2489,-13.3849,-4.414,-2.45703,0.403038,
No.12:Traction sensor V,1333,0,1242,1692,2088,1703,0,0,0,0,0,0,Traction sensor F/M,5.68402,105.157,-1.68959,-392.231,-15.098,-8.52449,4.52427e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1986.08,1848.14,2442.02,1755.98,1718.75,1918.64,Contact sensor F/M,2.77049,2.32275,0.700909,-0.796053,4.77577,-0.272607,Robot TCP position,0.462092,0.39396,0.471606,-1.22265,-0.514695,1.15919,Robot Joint position,89.9426,-90.1284,-89.7374,-145.301,44.7819,-135.544,Robot TCP Torque,-3.89183,-39.4854,-16.8813,3.47271,-7.00385,14.8891,Robot Joint Torque,-1.60471,10.5384,-13.2342,-4.183,-2.36997,0.345461,
No.13:Traction sensor V,1333,0,1244,1692,2089,1703,0,0,0,0,0,0,Traction sensor F/M,5.67717,105.153,-1.51494,-392.232,-15.5987,-8.5158,4.52427e-316,0,0.167345,0.0132968,5.05802e-05,0.00337888,Contact sensor V,1985.78,1848.75,2442.02,1755.68,1718.14,1918.33,Contact sensor F/M,3.3509,1.82368,0.70268,0.450638,6.59577,-0.514188,Robot TCP position,0.462087,0.393981,0.471615,-1.22264,-0.514742,1.15918,Robot Joint position,89.944,-90.1291,-89.7361,-145.301,44.7812,-135.542,Robot TCP Torque,-3.75464,-39.3515,-16.1096,3.28688,-7.02248,14.6622,Robot Joint Torque,-1.60471,10.2489,-13.415,-4.44288,-2.48605,0.403038,
No.14:Traction sensor V,1332,0,1244,1693,2088,1703,0,0,0,0,0,0,Traction sensor F/M,5.78589,105.156,-1.50403,-391.973,-14.731,-8.50996,4.52788e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1987.61,1848.75,2440.49,1755.68,1718.44,1918.33,Contact sensor F/M,2.21773,1.79411,0.452163,0.487742,4.19997,-0.701273,Robot TCP position,0.462096,0.393945,0.471617,-1.22266,-0.514701,1.1592,Robot Joint position,89.9426,-90.127,-89.7381,-145.302,44.7812,-135.544,Robot TCP Torque,-4.23889,-37.5894,-16.298,3.09731,-7.06129,14.3871,Robot Joint Torque,-0.948236,10.8279,-13.5054,-4.44288,-2.45703,0.460615,
No.15:Traction sensor V,1332,0,1244,1693,2088,1703,0,0,0,0,0,0,Traction sensor F/M,5.78589,105.156,-1.50845,-391.948,-14.6613,-8.49212,4.52625e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1987.61,1848.75,2439.27,1755.68,1718.44,1918.64,Contact sensor F/M,2.22145,1.791,0.247807,0.471334,4.20054,-0.468175,Robot TCP position,0.462092,0.393987,0.471611,-1.22262,-0.514695,1.15921,Robot Joint position,89.9426,-90.1298,-89.7347,-145.299,44.7819,-135.547,Robot TCP Torque,-3.93296,-38.6927,-16.2649,3.14038,-7.04549,14.5795,Robot Joint Torque,-1.38588,10.3937,-13.5054,-4.26962,-2.54409,0.489403,
No.16:Traction sensor V,1331,0,1246,1692,2085,1702,0,0,0,0,0,0,Traction sensor F/M,5.91269,105.177,-1.33539,-392.303,-13.4826,-8.71251,4.52402e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1987.3,1848.75,2439.58,1755.37,1718.44,1917.72,Contact sensor F/M,2.37704,1.58978,0.301352,1.22794,4.47746,-1.19282,Robot TCP position,0.462098,0.393978,0.471614,-1.22267,-0.514739,1.15921,Robot Joint position,89.9433,-90.1291,-89.7367,-145.301,44.7799,-135.543,Robot TCP Torque,-4.70022,-39.2188,-15.6427,3.22004,-7.26081,14.8123,Robot Joint Torque,-1.53177,10.5384,-13.3547,-4.35625,-2.48605,0.345461,
No.17:Traction sensor V,1331,0,1245,1689,2084,1702,0,0,0,0,0,0,Traction sensor F/M,5.92995,105.199,-1.45685,-393.153,-13.1166,-8.72216,4.52409e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1987,1848.75,2439.88,1755.98,1718.14,1917.72,Contact sensor F/M,2.73525,2.00964,0.344847,-0.31301,5.49802,-1.05394,Robot TCP position,0.462109,0.39399,0.471622,-1.22261,-0.514747,1.15913,Robot Joint position,89.9412,-90.1305,-89.7333,-145.3,44.7806,-135.542,Robot TCP Torque,-4.95327,-38.6299,-15.8487,3.14152,-7.25544,14.8785,Robot Joint Torque,-1.38588,10.5384,-13.2643,-4.47175,-2.39899,0.431827,
No.18:Traction sensor V,1332,0,1242,1689,2083,1703,0,0,0,0,0,0,Traction sensor F/M,5.82998,105.199,-1.72539,-393.13,-13.2173,-8.51849,4.52812e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1987.3,1848.75,2442.32,1754.76,1717.53,1918.33,Contact sensor F/M,2.99261,1.20857,0.762409,2.70544,6.77294,-0.672047,Robot TCP position,0.462095,0.393978,0.47162,-1.22263,-0.514739,1.1592,Robot Joint position,89.9433,-90.1284,-89.7361,-145.301,44.7806,-135.544,Robot TCP Torque,-4.54942,-38.5993,-15.7893,3.20113,-7.22596,14.6583,Robot Joint Torque,-1.38588,10.4661,-13.626,-4.35625,-2.45703,0.37425,
No.19:Traction sensor V,1332,0,1240,1689,2086,1703,0,0,0,0,0,0,Traction sensor F/M,5.81428,105.188,-1.91212,-393.08,-13.9673,-8.50011,4.52648e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1987.3,1848.75,2439.58,1755.98,1718.75,1917.42,Contact sensor F/M,2.16711,1.99206,0.297139,-0.262317,3.70379,-1.39167,Robot TCP position,0.462088,0.393973,0.471597,-1.22267,-0.514697,1.1592,Robot Joint position,89.9433,-90.1298,-89.7374,-145.301,44.7819,-135.543,Robot TCP Torque,-4.74252,-38.5382,-15.6472,2.94959,-7.36137,14.5537,Robot Joint Torque,-1.24,10.4661,-13.2643,-4.44288,-2.54409,0.345461,
No.20:Traction sensor V,1332,0,1241,1690,2088,1701,0,0,0,0,0,0,Traction sensor F/M,5.80006,105.173,-1.80143,-392.82,-14.642,-8.94058,4.52399e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1986.69,1848.45,2441.41,1754.76,1717.22,1918.64,Contact sensor F/M,3.50766,1.37466,0.605533,2.3858,8.06872,-0.319242,Robot TCP position,0.462094,0.394014,0.47164,-1.22259,-0.514796,1.15917,Robot Joint position,89.944,-90.1298,-89.7319,-145.301,44.7799,-135.543,Robot TCP Torque,-4.60409,-38.2263,-15.9469,3.10176,-7.26373,14.5371,Robot Joint Torque,-1.60471,10.3937,-13.6561,-4.414,-2.51507,0.37425,
No.21:Traction sensor V,1332,0,1243,1691,2087,1701,0,0,0,0,0,0,Traction sensor F/M,5.80081,105.17,-1.60936,-392.55,-14.4056,-8.93886,4.52646e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1987.61,1849.06,2439.88,1756.29,1717.53,1918.64,Contact sensor F/M,2.84248,2.06659,0.341326,-0.837388,6.48003,-0.309757,Robot TCP position,0.462092,0.393967,0.471592,-1.22265,-0.514702,1.15918,Robot Joint position,89.9426,-90.1291,-89.7381,-145.299,44.7819,-135.543,Robot TCP Torque,-4.64528,-39.4562,-15.7439,3.32383,-7.226,14.9435,Robot Joint Torque,-1.53177,10.3213,-13.4753,-4.15412,-2.51507,0.460615,
No.22:Traction sensor V,1331,0,1244,1692,2090,1699,0,0,0,0,0,0,Traction sensor F/M,5.88771,105.157,-1.5096,-392.277,-14.8799,-9.34869,4.49213e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1986.69,1848.75,2442.63,1755.37,1718.75,1917.42,Contact sensor F/M,2.47112,1.59737,0.812317,1.2823,4.26152,-1.40938,Robot TCP position,0.462073,0.393998,0.471623,-1.22259,-0.514765,1.15919,Robot Joint position,89.9453,-90.1284,-89.7347,-145.3,44.7819,-135.543,Robot TCP Torque,-4.60961,-37.6708,-15.5814,2.93178,-7.33995,14.2776,Robot Joint Torque,-1.75059,10.3937,-13.6561,-4.35625,-2.45703,0.431827,
No.23:Traction sensor V,1331,0,1243,1693,2090,1699,0,0,0,0,0,0,Traction sensor F/M,5.88464,105.151,-1.58998,-391.993,-14.899,-9.34303,4.52686e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1986.69,1848.14,2440.19,1755.68,1718.44,1918.64,Contact sensor F/M,2.67416,2.11368,0.397121,-0.0765097,4.99739,-0.327198,Robot TCP position,0.462091,0.393982,0.471624,-1.22263,-0.514727,1.15919,Robot Joint position,89.9433,-90.1291,-89.7347,-145.301,44.7812,-135.544,Robot TCP Torque,-4.35564,-39.0354,-16.0531,3.30011,-7.14872,14.863,Robot Joint Torque,-1.24,10.5384,-13.5959,-4.414,-2.42801,0.345461,
No.24:Traction sensor V,1332,0,1243,1691,2089,1700,0,0,0,0,0,0,Traction sensor F/M,5.7902,105.162,-1.60704,-392.541,-14.9692,-9.15229,4.52812e-316,0,0.167345,0.0132968,5.05802e-05,0.00337888,Contact sensor V,1987.61,1848.75,2442.32,1755.68,1718.75,1918.33,Contact sensor F/M,2.00526,1.79235,0.759932,0.536639,3.43954,-0.732802,Robot TCP position,0.462089,0.394004,0.471608,-1.22267,-0.514748,1.15924,Robot Joint position,89.9446,-90.1305,-89.7361,-145.301,44.7799,-135.544,Robot TCP Torque,-3.89741,-39.3743,-16.5123,3.51077,-7.07178,14.9812,Robot Joint Torque,-1.24,10.2489,-13.4753,-4.35625,-2.42801,0.403038,
