No.1:Traction sensor V,1323,529,1234,1682,2101,1697,0,0,0,0,0,0,Traction sensor F/M,5.42658,76.4511,-1.61715,-287.117,-10.3005,-7.50562,2.42316e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1984.56,1855.77,2444.15,1755.98,1719.36,1918.64,Contact sensor F/M,3.25016,-1.55486,1.08514,6.04902,4.87737,-1.04286,Robot TCP position,0.583782,0.608629,0.618975,1.71664,-0.381045,-2.18851,Robot Joint position,89.9887,-90.0322,-89.929,-145.074,5.33644,119.909,Robot TCP Torque,17.5134,-18.2704,3.50179,3.72937,38.5178,39.7193,Robot Joint Torque,17.6518,14.35,4.43433,1.69595,-4.99212,-1.87125,
No.2:Traction sensor V,1323,549,1236,1682,2100,1697,0,0,0,0,0,0,Traction sensor F/M,5.38196,75.3665,-1.39949,-283.044,-9.88473,-7.42511,2.38415e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1983.95,1855.77,2444.46,1757.81,1718.75,1919.25,Contact sensor F/M,3.96464,-0.306398,1.11527,1.44772,6.90721,-0.215588,Robot TCP position,0.583797,0.608707,0.619022,1.71675,-0.38091,-2.18833,Robot Joint position,89.988,-90.0336,-89.9277,-145.073,5.32545,119.909,Robot TCP Torque,20.4877,-17.2585,3.92201,3.7158,41.5862,39.3959,Robot Joint Torque,17.433,14.0605,4.28363,1.72483,-3.97643,-1.58336,
No.3:Traction sensor V,1324,561,1236,1681,2099,1698,0,0,0,0,0,0,Traction sensor F/M,5.25442,74.719,-1.38466,-280.859,-9.89002,-7.18062,2.38422e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1985.17,1856.08,2444.15,1757.51,1719.36,1918.64,Contact sensor F/M,2.93749,-0.693542,1.07327,2.54431,4.31141,-0.933575,Robot TCP position,0.583826,0.608741,0.619104,1.71688,-0.380774,-2.18819,Robot Joint position,89.9859,-90.0322,-89.9256,-145.075,5.31444,119.911,Robot TCP Torque,15.8332,-15.8192,4.00268,3.50399,39.32,36.307,Robot Joint Torque,17.1412,14.7842,4.43433,1.84033,-3.83133,-1.497,
No.4:Traction sensor V,1323,570,1237,1681,2100,1698,0,0,0,0,0,0,Traction sensor F/M,5.33286,74.2308,-1.28428,-279.035,-9.69832,-7.13215,2.42314e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1984.86,1856.08,2443.54,1756.9,1718.44,1917.42,Contact sensor F/M,3.71812,-1.08186,0.972454,3.97276,6.87548,-1.82344,Robot TCP position,0.583792,0.608802,0.619064,1.71682,-0.380833,-2.18802,Robot Joint position,89.9893,-90.0343,-89.9284,-145.076,5.3117,119.909,Robot TCP Torque,18.1613,-16.9114,3.66493,3.67819,41.0778,38.6541,Robot Joint Torque,17.433,13.8434,4.22336,1.78258,-3.88937,-1.38184,
No.5:Traction sensor V,1324,575,1239,1680,2100,1698,0,0,0,0,0,0,Traction sensor F/M,5.2163,73.9589,-1.09798,-278.282,-10.0577,-7.1324,2.42547e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1983.64,1854.86,2443.24,1757.2,1719.36,1918.33,Contact sensor F/M,3.69749,-0.263523,0.915755,2.17524,5.63807,-0.960207,Robot TCP position,0.5838,0.6088,0.619054,1.71684,-0.380813,-2.18803,Robot Joint position,89.9887,-90.0343,-89.9297,-145.074,5.31101,119.909,Robot TCP Torque,15.2041,-16.4621,4.114,3.5527,37.9231,36.4457,Robot Joint Torque,18.1624,13.6263,4.1028,1.69595,-3.74427,-1.20911,
No.6:Traction sensor V,1323,570,1240,1679,2101,1698,0,0,0,0,0,0,Traction sensor F/M,5.33275,74.238,-1.03309,-279.599,-9.9462,-7.14596,2.42389e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1984.56,1855.47,2443.85,1757.81,1718.14,1918.33,Contact sensor F/M,4.06502,-0.145993,1.01074,1.13019,7.87088,-0.869069,Robot TCP position,0.583783,0.6088,0.619081,1.71685,-0.380764,-2.18808,Robot Joint position,89.99,-90.0336,-89.927,-145.075,5.31307,119.909,Robot TCP Torque,16.7568,-15.8512,4.31413,3.44039,39.0515,36.5964,Robot Joint Torque,17.5059,13.6986,4.16308,1.6382,-3.94741,-1.58336,
No.7:Traction sensor V,1323,563,1241,1678,2101,1698,0,0,0,0,0,0,Traction sensor F/M,5.35298,74.6243,-0.965282,-281.313,-9.98062,-7.18062,2.41112e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1984.56,1856.38,2443.54,1757.2,1719.36,1918.64,Contact sensor F/M,3.25605,-1.04897,0.973875,3.55453,4.8731,-0.958503,Robot TCP position,0.583827,0.608734,0.61907,1.71682,-0.380899,-2.1881,Robot Joint position,89.9859,-90.0322,-89.929,-145.077,5.31376,119.909,Robot TCP Torque,15.6926,-15.9666,4.31826,3.45697,38.6055,36.3802,Robot Joint Torque,17.2871,13.3368,4.19322,1.66707,-3.86035,-1.58336,
No.8:Traction sensor V,1324,548,1240,1677,2099,1695,0,0,0,0,0,0,Traction sensor F/M,5.30056,75.4461,-1.07782,-284.665,-9.93407,-7.89204,2.42548e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1985.17,1856.38,2443.24,1757.81,1719.06,1918.33,Contact sensor F/M,3.15066,-0.640315,0.917048,2.02206,5.0754,-1.13102,Robot TCP position,0.583814,0.608778,0.619074,1.71683,-0.380871,-2.18803,Robot Joint position,89.9873,-90.0336,-89.9284,-145.077,5.31101,119.908,Robot TCP Torque,16.5751,-16.5731,4.201,3.44655,39.1593,37.0532,Robot Joint Torque,17.36,14.7842,4.22336,1.58045,-3.83133,-1.32427,
No.9:Traction sensor V,1323,539,1240,1678,2098,1695,0,0,0,0,0,0,Traction sensor F/M,5.43135,75.9385,-1.08957,-286.247,-9.34222,-7.91068,2.42392e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1984.86,1856.08,2444.46,1757.51,1719.06,1918.64,Contact sensor F/M,3.29865,-0.682875,1.12241,2.51834,5.34448,-0.870793,Robot TCP position,0.583799,0.608789,0.61907,1.71684,-0.380802,-2.18807,Robot Joint position,89.9887,-90.0336,-89.9284,-145.074,5.31238,119.909,Robot TCP Torque,17.6585,-15.1985,4.35441,3.30379,39.77,36.8373,Robot Joint Torque,18.0165,13.771,4.34391,1.5227,-3.91839,-1.75609,
No.10:Traction sensor V,1323,534,1238,1679,2097,1696,0,0,0,0,0,0,Traction sensor F/M,5.44613,76.2095,-1.27226,-286.983,-9.1065,-7.71158,2.41112e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1984.86,1855.16,2443.54,1757.81,1719.67,1918.95,Contact sensor F/M,2.87116,-0.027745,0.965775,0.982205,3.78658,-0.575382,Robot TCP position,0.583813,0.608779,0.619084,1.71688,-0.380765,-2.18812,Robot Joint position,89.9873,-90.0336,-89.927,-145.073,5.31238,119.91,Robot TCP Torque,14.9725,-16.5194,4.35706,3.37736,38.7463,36.8486,Robot Joint Torque,17.433,14.0605,4.40419,1.58045,-3.97643,-1.52579,
