No.1:Traction sensor V,1329,1930,1243,1692,2070,1688,0,0,0,0,0,0,Traction sensor F/M,0.886558,0.351727,0.571413,0.224684,4.8739,-1.17797,1.48736e-315,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1988.22,1845.4,2445.98,1755.07,1717.53,1918.33,Contact sensor F/M,0.654498,3.74733,1.91709,-4.7784,1.87385,1.15008,Robot TCP position,0.511552,0.816801,0.873694,-1.03202,-1.85542,1.76147,Robot Joint position,89.8903,-90.8774,-88.7772,4.01629,34.7605,74.85,Robot TCP Torque,-40.1842,-13.9542,-1.04141,2.26863,2.05738,-4.16646,Robot Joint Torque,21.2988,12.4589,3.27016,3.78538,0.599172,2.85006,
No.2:Traction sensor V,1330,1931,1246,1692,2071,1688,0,0,0,0,0,0,Traction sensor F/M,0.769892,0.287553,0.851304,0.447119,4.17135,-1.19325,1.48761e-315,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1987.61,1846.01,2444.76,1755.07,1717.22,1918.64,Contact sensor F/M,1.18539,3.44633,1.71238,-4.28671,3.2008,1.40319,Robot TCP position,0.511515,0.81686,0.873695,-1.03191,-1.85558,1.76156,Robot Joint position,89.8896,-90.8774,-88.7779,4.01767,34.7715,74.8493,Robot TCP Torque,-41.5054,-14.7269,-0.934608,2.10977,2.22016,-4.70754,Robot Joint Torque,21.8824,12.0247,3.3003,3.87201,-0.0102446,3.05157,
No.3:Traction sensor V,1330,1932,1246,1692,2071,1689,0,0,0,0,0,0,Traction sensor F/M,0.766774,0.233905,0.850208,0.655897,4.18597,-0.977456,1.48698e-315,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1987.61,1845.7,2445.37,1755.37,1717.53,1917.72,Contact sensor F/M,0.970043,3.80071,1.8122,-5.28281,2.42176,0.726808,Robot TCP position,0.511485,0.81689,0.873693,-1.03183,-1.85568,1.76165,Robot Joint position,89.8896,-90.876,-88.7793,4.01629,34.7784,74.85,Robot TCP Torque,-40.2701,-14.0897,-1.28914,2.51341,1.4498,-4.09894,Robot Joint Torque,21.9553,11.8799,3.20988,3.98751,0.541132,2.79248,
No.4:Traction sensor V,1330,1933,1244,1693,2072,1688,0,0,0,0,0,0,Traction sensor F/M,0.75689,0.169851,0.683508,1.14922,3.89689,-1.17859,1.48712e-315,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1987,1845.4,2445.07,1755.07,1717.83,1918.33,Contact sensor F/M,1.07086,3.75061,1.76291,-4.78792,2.20341,1.20542,Robot TCP position,0.51153,0.816887,0.873652,-1.0319,-1.85556,1.76164,Robot Joint position,89.8876,-90.8788,-88.7793,4.01629,34.7749,74.8507,Robot TCP Torque,-42.1253,-14.1231,-1.79804,2.8293,1.59139,-4.72129,Robot Joint Torque,21.8824,12.9655,3.24002,4.30514,0.454073,2.82127,
No.5:Traction sensor V,1330,1932,1242,1693,2072,1691,0,0,0,0,0,0,Traction sensor F/M,0.758559,0.227062,0.491595,0.963507,3.92546,-0.544565,1.48658e-315,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1988.22,1845.4,2445.37,1755.37,1718.14,1918.33,Contact sensor F/M,0.240971,3.93683,1.81483,-5.49491,0.346514,1.11064,Robot TCP position,0.511487,0.816929,0.873653,-1.03185,-1.85567,1.76171,Robot Joint position,89.8889,-90.8788,-88.78,4.01836,34.7805,74.8479,Robot TCP Torque,-43.03,-14.5026,-1.63468,2.7724,0.828861,-4.90392,Robot Joint Torque,21.5177,11.8799,3.3003,4.30514,0.570152,2.79248,
No.6:Traction sensor V,1330,1932,1242,1693,2069,1692,0,0,0,0,0,0,Traction sensor F/M,0.774807,0.238744,0.489565,0.947305,4.76744,-0.330244,1.48658e-315,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1987.92,1845.09,2443.85,1755.07,1716.61,1918.64,Contact sensor F/M,1.43199,3.92044,1.55381,-5.15791,4.41808,1.55016,Robot TCP position,0.511511,0.816918,0.873624,-1.03188,-1.85558,1.7617,Robot Joint position,89.8883,-90.8795,-88.7806,4.01629,34.777,74.8507,Robot TCP Torque,-41.8646,-13.7946,-1.9523,2.9107,0.876649,-4.82379,Robot Joint Torque,21.8094,12.676,3.1496,4.27627,0.570152,2.76369,
No.7:Traction sensor V,1330,1931,1241,1695,2067,1692,0,0,0,0,0,0,Traction sensor F/M,0.781796,0.288913,0.418304,1.29542,5.27074,-0.322895,1.4876e-315,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1987.3,1845.4,2445.07,1755.37,1717.22,1918.95,Contact sensor F/M,1.32822,3.96591,1.75781,-5.58939,3.44693,1.76931,Robot TCP position,0.511473,0.816951,0.87364,-1.03185,-1.85566,1.76173,Robot Joint position,89.8903,-90.8802,-88.7793,4.01767,34.7791,74.8486,Robot TCP Torque,-40.804,-14.1095,-1.80317,2.77472,1.49636,-4.38172,Robot Joint Torque,20.4965,12.1694,3.08933,4.33402,0.570152,2.90763,
No.8:Traction sensor V,1329,1929,1240,1694,2068,1692,0,0,0,0,0,0,Traction sensor F/M,0.892099,0.405458,0.307143,0.595858,5.42039,-0.320813,1.4876e-315,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1986.69,1845.09,2444.46,1755.07,1717.83,1918.64,Contact sensor F/M,1.22291,3.90768,1.65904,-5.07349,2.46614,1.4975,Robot TCP position,0.511505,0.816915,0.873644,-1.03186,-1.85562,1.76169,Robot Joint position,89.8883,-90.8788,-88.78,4.01629,34.7784,74.8507,Robot TCP Torque,-41.8533,-13.6233,-1.58844,2.81535,2.07192,-4.82922,Robot Joint Torque,22.0283,12.2418,3.39072,4.24739,0.483093,2.90763,
No.9:Traction sensor V,1329,1930,1242,1693,2068,1691,0,0,0,0,0,0,Traction sensor F/M,0.892772,0.355629,0.482932,0.508803,5.43246,-0.535587,1.48439e-315,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1988.22,1845.7,2445.07,1754.76,1716.92,1918.64,Contact sensor F/M,1.07764,3.39846,1.765,-3.81056,3.41214,1.38871,Robot TCP position,0.511537,0.816879,0.873682,-1.03187,-1.85561,1.76161,Robot Joint position,89.8862,-90.8781,-88.7779,4.01629,34.7777,74.8507,Robot TCP Torque,-39.0661,-13.8488,-1.37848,2.76663,1.53116,-3.96693,Robot Joint Torque,21.4447,12.3865,3.20988,4.18964,0.628192,2.994,
No.10:Traction sensor V,1327,1931,1244,1693,2072,1691,0,0,0,0,0,0,Traction sensor F/M,1.08007,0.296436,0.65258,0.698687,5.12936,-0.510832,1.48711e-315,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1987.61,1844.18,2445.37,1755.68,1717.83,1918.33,Contact sensor F/M,0.736828,4.77607,1.80519,-7.37509,1.60426,1.36603,Robot TCP position,0.511505,0.816911,0.873673,-1.03188,-1.85563,1.76168,Robot Joint position,89.8883,-90.8788,-88.7779,4.01629,34.7784,74.8486,Robot TCP Torque,-41.3113,-14.6417,-1.48032,2.68885,0.666829,-4.44889,Robot Joint Torque,22.1012,13.0379,3.27016,4.30514,0.512112,2.67732,
