No.1:Traction sensor V,1360,1934,1270,1682,2083,1702,0,0,0,0,0,0,Traction sensor F/M,-0.448714,0.012672,0.772284,0.401629,-2.36775,0.132467,2.23367e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,2008.67,1849.98,2429.81,1755.98,1702.58,1936.04,Contact sensor F/M,-1.96558,-0.233517,1.78157,2.81669,14.3827,-0.346027,Robot TCP position,0.204328,0.609837,0.603308,2.17784,0.828501,0.375948,Robot Joint position,89.9997,-89.9945,-90.0039,-129.999,59.9966,-30.0362,Robot TCP Torque,7.33707,-15.0834,-26.5481,3.89115,-0.543733,-0.0289877,Robot Joint Torque,-7.29413,-4.90976,-14.422,0.825601,0.500773,1.26669,
No.2:Traction sensor V,1359,1935,1264,1682,2080,1701,0,0,0,0,0,0,Traction sensor F/M,-0.323193,-0.0244168,0.22729,0.584637,-1.07365,-0.0490165,2.23484e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,2009.58,1849.06,2428.89,1755.68,1701.66,1936.65,Contact sensor F/M,-1.82076,0.0368604,1.62548,2.68904,15.823,0.226983,Robot TCP position,0.204305,0.609858,0.603316,2.17791,0.828473,0.376005,Robot Joint position,90.0017,-89.9952,-90.0026,-129.997,59.9973,-30.0327,Robot TCP Torque,7.66511,-14.887,-26.8719,3.96518,0.367347,0.932583,Robot Joint Torque,-7.14824,-4.40316,-14.422,0.883352,0.413713,1.06517,
No.3:Traction sensor V,1358,1936,1259,1683,2080,1702,0,0,0,0,0,0,Traction sensor F/M,-0.220194,-0.077209,-0.223289,1.0755,-0.633588,0.192565,2.22524e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,2010.5,1848.45,2428.28,1755.68,1702.58,1936.04,Contact sensor F/M,-2.91519,0.316149,1.52713,2.22775,12.7017,-0.369002,Robot TCP position,0.204283,0.609855,0.603322,2.17789,0.828489,0.376024,Robot Joint position,90.0038,-89.9945,-90.0026,-129.999,59.9973,-30.0313,Robot TCP Torque,8.40037,-15.5942,-26.6694,3.9393,0.365737,1.08745,Robot Joint Torque,-7.00236,-5.41636,-14.5124,0.883352,0.326654,1.06517,
No.4:Traction sensor V,1358,1937,1258,1683,2078,1702,0,0,0,0,0,0,Traction sensor F/M,-0.210764,-0.12398,-0.311638,1.26893,-0.0586627,0.200098,2.23384e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,2011.11,1849.67,2428.89,1755.68,1702.27,1936.65,Contact sensor F/M,-3.0004,-0.303023,1.63323,3.3091,12.96,-0.0344042,Robot TCP position,0.204327,0.609827,0.603293,2.17785,0.828447,0.375946,Robot Joint position,89.9997,-89.9938,-90.006,-129.999,59.9973,-30.0334,Robot TCP Torque,8.43032,-15.2588,-26.6137,3.92046,0.304563,1.03762,Robot Joint Torque,-7.44001,-5.0545,-14.0302,0.854476,0.355674,1.06517,
No.5:Traction sensor V,1359,1938,1264,1684,2079,1701,0,0,0,0,0,0,Traction sensor F/M,-0.332257,-0.195739,0.253647,1.75359,-0.815609,-0.0276001,2.2347e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,2008.97,1849.37,2428.89,1755.68,1701.97,1937.26,Contact sensor F/M,-1.71239,-0.118665,1.62659,2.97408,15.6192,0.678894,Robot TCP position,0.204298,0.609859,0.603309,2.1779,0.828477,0.376025,Robot Joint position,90.0024,-89.9952,-90.0033,-129.997,59.9966,-30.032,Robot TCP Torque,8.18104,-16.2468,-26.9844,4.03885,0.455458,1.08729,Robot Joint Torque,-7.22118,-4.83739,-14.5124,0.825601,0.326654,1.03638,
No.6:Traction sensor V,1360,1936,1261,1682,2080,1700,0,0,0,0,0,0,Traction sensor F/M,-0.429919,-0.0838016,-0.0339641,0.803316,-1.45731,-0.265394,2.23136e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,2008.36,1849.67,2428.28,1755.98,1702.58,1937.26,Contact sensor F/M,-1.81066,-0.0783481,1.52425,2.51843,14.6473,0.654631,Robot TCP position,0.204291,0.609859,0.603272,2.17782,0.828505,0.37599,Robot Joint position,90.0031,-89.9959,-90.006,-129.997,59.9966,-30.0327,Robot TCP Torque,8.02651,-15.9311,-26.8749,4.05022,0.393663,1.14726,Robot Joint Torque,-7.29413,-5.41636,-14.5426,0.912227,0.355674,1.0076,
No.7:Traction sensor V,1360,1935,1266,1682,2080,1700,0,0,0,0,0,0,Traction sensor F/M,-0.430497,-0.0309817,0.417844,0.586897,-1.50634,-0.27758,2.23468e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,2009.58,1849.67,2428.89,1756.9,1702.88,1935.42,Contact sensor F/M,-2.64464,0.516756,1.62206,0.301573,12.7741,-0.786356,Robot TCP position,0.204296,0.609859,0.603315,2.1779,0.828484,0.375991,Robot Joint position,90.0024,-89.9952,-90.0026,-129.997,59.998,-30.0327,Robot TCP Torque,8.09432,-14.137,-26.4517,3.84833,0.375382,0.968052,Robot Joint Torque,-7.29413,-5.27162,-14.3015,0.912227,0.355674,1.0076,
No.8:Traction sensor V,1359,1935,1267,1682,2080,1700,0,0,0,0,0,0,Traction sensor F/M,-0.324346,-0.0260887,0.502344,0.572724,-1.10346,-0.265491,2.23429e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,2009.89,1849.98,2429.81,1756.29,1702.58,1937.26,Contact sensor F/M,-2.58746,-0.0406389,1.78075,2.08039,13.2888,0.544768,Robot TCP position,0.204317,0.609862,0.603322,2.17794,0.828439,0.375971,Robot Joint position,90.0003,-89.9959,-90.0012,-129.997,59.9987,-30.0327,Robot TCP Torque,8.89153,-15.35,-26.5574,3.98792,0.510915,1.04593,Robot Joint Torque,-7.44001,-4.40316,-14.3015,0.912227,0.413713,0.950018,
No.9:Traction sensor V,1360,1935,1268,1681,2080,1701,0,0,0,0,0,0,Traction sensor F/M,-0.428703,-0.0249599,0.586053,0.30483,-1.48828,-0.0731991,2.23457e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,2008.67,1848.45,2428.28,1756.9,1702.58,1936.95,Contact sensor F/M,-1.99015,1.15382,1.51213,-0.83559,14.3138,0.639071,Robot TCP position,0.20432,0.609842,0.603331,2.17794,0.828437,0.376024,Robot Joint position,90.0003,-89.9938,-90.0026,-129.997,59.9966,-30.032,Robot TCP Torque,8.61454,-14.3749,-27.0856,3.90437,0.492245,1.04236,Robot Joint Torque,-7.22118,-5.5611,-14.422,0.854476,0.355674,0.978807,
No.10:Traction sensor V,1361,1936,1267,1682,2078,1703,0,0,0,0,0,0,Traction sensor F/M,-0.531034,-0.0813801,0.508481,0.800622,-1.33641,0.347983,2.23485e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,2008.36,1849.67,2428.59,1756.29,1701.66,1937.87,Contact sensor F/M,-1.19214,0.147619,1.56829,1.69099,16.9239,1.2813,Robot TCP position,0.204306,0.609858,0.603301,2.17785,0.828478,0.37599,Robot Joint position,90.0017,-89.9959,-90.0033,-129.999,59.9966,-30.0327,Robot TCP Torque,7.96076,-14.8488,-27.1344,3.99894,0.433909,1.03215,Robot Joint Torque,-6.92942,-4.69264,-14.1809,0.912227,0.413713,1.09396,
No.11:Traction sensor V,1360,1937,1274,1685,2080,1704,0,0,0,0,0,0,Traction sensor F/M,-0.45393,-0.157045,1.16666,1.83825,-1.59712,0.576577,2.23374e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,2008.97,1849.67,2428.28,1756.29,1702.27,1937.87,Contact sensor F/M,-1.91539,0.127111,1.52108,1.74698,14.8577,1.15677,Robot TCP position,0.204303,0.609853,0.603293,2.17791,0.828416,0.375984,Robot Joint position,90.0017,-89.9952,-90.0046,-129.997,59.9987,-30.03,Robot TCP Torque,8.1603,-15.9412,-27.2396,4.12276,0.377347,1.08517,Robot Joint Torque,-7.29413,-5.34399,-14.6631,0.941103,0.355674,1.09396,
No.12:Traction sensor V,1361,1938,1277,1685,2081,1705,0,0,0,0,0,0,Traction sensor F/M,-0.571262,-0.220485,1.44366,2.05768,-2.29094,0.772952,2.23426e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,2008.67,1849.06,2428.59,1755.68,1702.27,1936.95,Contact sensor F/M,-1.76828,0.0321384,1.57529,2.71748,15.1201,0.459849,Robot TCP position,0.204321,0.609861,0.603301,2.17786,0.828442,0.375997,Robot Joint position,90.0003,-89.9966,-90.0026,-129.999,59.9959,-30.032,Robot TCP Torque,7.72081,-14.6315,-26.9277,3.90407,0.350247,0.987554,Robot Joint Torque,-7.00236,-4.98213,-14.1809,0.941103,0.297634,1.06517,
