No.1:Traction sensor V,1349,1949,1268,1680,2087,1700,0,0,0,0,0,0,Traction sensor F/M,0.676173,-0.749418,0.533318,2.74936,1.23953,-0.0864774,1.851e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1968.99,1871.34,2428.59,1770.02,1726.07,1936.95,Contact sensor F/M,2.5515,-1.81643,1.55143,-11.8401,-8.30691,0.0300309,Robot TCP position,0.204335,0.609829,0.603294,2.13792,-1.74351,1.21929,Robot Joint position,89.999,-89.9938,-90.006,-129.997,59.9966,90.0143,Robot TCP Torque,10.8008,-12.5351,-23.8023,2.3895,2.38246,-0.287924,Robot Joint Torque,-13.713,-5.05264,-16.0498,-0.21422,2.18395,1.03638,
No.2:Traction sensor V,1348,1950,1268,1679,2091,1698,0,0,0,0,0,0,Traction sensor F/M,0.76293,-0.808748,0.523187,2.67171,0.559073,-0.499549,1.85094e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1968.38,1872.86,2428.89,1769.41,1726.68,1937.26,Contact sensor F/M,2.47481,-3.00892,1.615,-8.92413,-9.21777,0.000384865,Robot TCP position,0.204333,0.60985,0.603271,2.13791,-1.74339,1.21929,Robot Joint position,89.999,-89.9966,-90.0053,-129.998,59.998,90.0116,Robot TCP Torque,15.2065,-18.151,-27.5688,3.20432,1.78668,-0.730437,Robot Joint Torque,-13.5671,-5.19739,-16.1704,-0.21422,2.03885,0.950018,
No.3:Traction sensor V,1349,1948,1266,1677,2090,1699,0,0,0,0,0,0,Traction sensor F/M,0.674607,-0.688356,0.321088,1.72056,0.481566,-0.313873,2.04015e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1968.69,1874.69,2430.42,1770.63,1726.07,1937.26,Contact sensor F/M,2.75291,-3.10861,1.8634,-10.3467,-7.93183,0.0117986,Robot TCP position,0.204339,0.609818,0.6033,2.13794,-1.74342,1.21923,Robot Joint position,89.9983,-89.9931,-90.006,-129.997,59.9987,90.0095,Robot TCP Torque,14.8542,-18.356,-28.0428,3.24984,1.63672,-0.830805,Robot Joint Torque,-13.64,-6.13822,-16.3512,-0.300846,2.09689,1.20911,
No.4:Traction sensor V,1350,1947,1272,1678,2087,1700,0,0,0,0,0,0,Traction sensor F/M,0.579239,-0.635284,0.878148,1.786,0.831258,-0.122994,1.85098e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1970.83,1873.78,2428.89,1770.63,1725.77,1936.95,Contact sensor F/M,1.86354,-2.66178,1.60761,-11.1684,-9.11092,-0.262447,Robot TCP position,0.204338,0.609825,0.60332,2.13794,-1.74342,1.21921,Robot Joint position,89.9983,-89.9938,-90.0033,-129.999,59.9994,90.0095,Robot TCP Torque,15.7604,-18.1205,-28.096,3.24942,1.7797,-0.690927,Robot Joint Torque,-13.3482,-4.9079,-16.08,-0.243096,2.00983,1.2379,
No.5:Traction sensor V,1351,1947,1280,1678,2084,1700,0,0,0,0,0,0,Traction sensor F/M,0.484545,-0.632042,1.611,1.76439,1.19602,-0.146888,1.85099e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1970.21,1873.78,2428.89,1770.94,1726.07,1936.95,Contact sensor F/M,1.96539,-2.45766,1.60498,-11.9123,-9.33264,-0.214044,Robot TCP position,0.204333,0.609819,0.6033,2.13795,-1.74341,1.21925,Robot Joint position,89.999,-89.9931,-90.006,-129.998,59.998,90.0102,Robot TCP Torque,15.6754,-18.3174,-28.3573,3.31512,1.7654,-0.629778,Robot Joint Torque,-14.0047,-5.63162,-16.3211,-0.0698426,2.00983,0.978807,
No.6:Traction sensor V,1352,1946,1276,1677,2082,1699,0,0,0,0,0,0,Traction sensor F/M,0.398277,-0.569139,1.24566,1.28819,1.38258,-0.372208,2.04027e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1969.3,1873.47,2427.98,1770.63,1726.68,1936.04,Contact sensor F/M,2.01607,-2.51397,1.45471,-11.4056,-10.0422,-0.93729,Robot TCP position,0.204324,0.609836,0.603313,2.13795,-1.7434,1.21923,Robot Joint position,89.9997,-89.9945,-90.0033,-129.999,59.9994,90.0102,Robot TCP Torque,14.5242,-18.8514,-27.9891,3.3434,1.83772,-0.712014,Robot Joint Torque,-14.0047,-4.9079,-16.0498,-0.243096,2.18395,1.20911,
No.7:Traction sensor V,1351,1946,1280,1678,2081,1700,0,0,0,0,0,0,Traction sensor F/M,0.50391,-0.566712,1.61006,1.5394,2.01944,-0.148356,2.07318e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1968.99,1874.69,2430.11,1770.94,1725.77,1937.26,Contact sensor F/M,2.80416,-2.90124,1.80874,-11.1273,-7.45011,0.062496,Robot TCP position,0.204317,0.609835,0.603328,2.138,-1.74338,1.21922,Robot Joint position,90.0003,-89.9938,-90.0026,-129.999,59.9987,90.0088,Robot TCP Torque,15.1806,-19.0786,-28.4595,3.44941,1.92252,-0.703074,Robot Joint Torque,-13.9318,-5.55925,-16.6827,-0.271971,1.98081,1.12275,
No.8:Traction sensor V,1351,1947,1278,1678,2083,1700,0,0,0,0,0,0,Traction sensor F/M,0.491395,-0.627768,1.42984,1.76233,1.48937,-0.142779,1.85081e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1970.21,1872.86,2428.59,1770.02,1725.77,1936.95,Contact sensor F/M,2.16276,-2.59929,1.55779,-10.4838,-8.58454,-0.192838,Robot TCP position,0.204333,0.609825,0.6033,2.13793,-1.74343,1.21927,Robot Joint position,89.999,-89.9938,-90.0053,-129.999,59.998,90.0116,Robot TCP Torque,14.9901,-18.1673,-27.5633,3.2643,1.58035,-0.859454,Robot Joint Torque,-13.9318,-5.34213,-16.4115,-0.271971,2.06787,1.15154,
No.9:Traction sensor V,1351,1949,1278,1680,2085,1700,0,0,0,0,0,0,Traction sensor F/M,0.46787,-0.755655,1.45354,2.74838,0.902314,-0.128178,2.07318e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1969.3,1873.17,2428.59,1770.32,1726.07,1936.95,Contact sensor F/M,2.42473,-2.54748,1.55566,-10.9614,-8.52333,-0.153288,Robot TCP position,0.20431,0.609841,0.603322,2.138,-1.74344,1.21922,Robot Joint position,90.001,-89.9938,-90.0033,-129.997,59.9987,90.0109,Robot TCP Torque,14.7149,-20.2101,-28.2017,3.47811,1.82047,-0.683029,Robot Joint Torque,-12.9835,-4.54604,-16.2306,-0.243096,2.06787,1.18033,
No.10:Traction sensor V,1351,1949,1269,1679,2083,1701,0,0,0,0,0,0,Traction sensor F/M,0.487609,-0.738898,0.619973,2.50337,1.6301,0.113521,2.03947e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1968.69,1873.47,2428.89,1770.02,1725.16,1936.95,Contact sensor F/M,3.36137,-2.88027,1.60541,-10.0126,-5.68003,-0.0619741,Robot TCP position,0.204317,0.60984,0.603314,2.13798,-1.74339,1.21923,Robot Joint position,90.0003,-89.9945,-90.0033,-129.999,59.9987,90.0095,Robot TCP Torque,15.4711,-17.6298,-27.62,3.19242,2.0062,-0.748918,Robot Joint Torque,-13.3482,-5.63162,-16.2005,-0.387473,2.12591,1.15154,
