No.1:Traction sensor V,1354,1951,1279,1684,2085,1702,0,0,0,0,0,0,Traction sensor F/M,0.126066,-0.902529,1.60209,4.34676,-0.400793,0.276901,2.12956e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1984.86,1876.22,2428.59,1771.55,1717.53,1936.34,Contact sensor F/M,0.350993,-3.25457,1.54702,-11.6812,-1.05009,-0.974193,Robot TCP position,0.204329,0.60987,0.603307,2.37255,-1.06551,1.06455,Robot Joint position,90.0024,-89.9959,-90.0039,-129.999,59.9746,60.001,Robot TCP Torque,6.88892,-12.4658,-24.9384,3.57612,1.46102,-0.222206,Robot Joint Torque,-7.22118,-5.19511,-13.1263,0.82541,1.19716,1.12275,
No.2:Traction sensor V,1352,1949,1277,1682,2082,1705,0,0,0,0,0,0,Traction sensor F/M,0.367961,-0.757753,1.37612,3.33514,1.31767,0.928748,2.11268e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1984.25,1877.14,2427.98,1771.85,1718.14,1938.17,Contact sensor F/M,0.262877,-3.52396,1.44637,-11.5944,-1.9974,0.359102,Robot TCP position,0.204328,0.609853,0.603328,2.37257,-1.06554,1.06453,Robot Joint position,90.0024,-89.9938,-90.0039,-129.999,59.9753,60.001,Robot TCP Torque,7.27367,-12.9251,-24.5569,3.48999,0.850932,0.220353,Robot Joint Torque,-7.0753,-5.62934,-13.1263,0.883161,0.994025,1.29548,
No.3:Traction sensor V,1351,1949,1271,1680,2082,1707,0,0,0,0,0,0,Traction sensor F/M,0.48437,-0.737379,0.799116,2.77649,1.83853,1.36729,2.12758e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1984.86,1877.14,2428.28,1772.16,1718.14,1936.65,Contact sensor F/M,-0.0499729,-3.32573,1.49617,-12.336,-2.55186,-0.836002,Robot TCP position,0.204335,0.609871,0.603337,2.37262,-1.06553,1.06449,Robot Joint position,90.0017,-89.9952,-90.0019,-129.997,59.9753,59.9982,Robot TCP Torque,8.92613,-11.0954,-23.9262,3.25198,0.45217,0.416858,Robot Joint Torque,-6.92942,-5.70171,-13.1564,0.854286,0.500688,1.15154,
No.4:Traction sensor V,1352,1949,1277,1678,2083,1706,0,0,0,0,0,0,Traction sensor F/M,0.376347,-0.737018,1.33158,2.21911,1.1518,1.12331,2.08697e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1983.64,1876.83,2429.5,1772.46,1718.14,1938.17,Contact sensor F/M,0.560627,-2.94898,1.69384,-13.3718,-1.47517,0.521314,Robot TCP position,0.2043,0.60986,0.603312,2.3726,-1.06548,1.06443,Robot Joint position,90.0045,-89.9938,-90.0053,-129.997,59.9794,59.9982,Robot TCP Torque,8.78837,-12.7682,-25.1877,3.58738,0.165061,0.819983,Robot Joint Torque,-7.22118,-5.84646,-13.1263,0.854286,0.15245,1.12275,
No.5:Traction sensor V,1353,1951,1272,1678,2083,1705,0,0,0,0,0,0,Traction sensor F/M,0.268381,-0.85016,0.890684,2.65376,0.796168,0.914287,6.91199e-310,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1983.64,1877.14,2429.5,1771.85,1717.83,1937.56,Contact sensor F/M,0.775423,-3.50725,1.69937,-11.6092,-0.692997,-0.0244,Robot TCP position,0.204332,0.609848,0.603309,2.37251,-1.06556,1.06435,Robot Joint position,90.001,-89.9945,-90.0046,-129.999,59.9829,59.9989,Robot TCP Torque,8.82446,-12.5104,-24.5082,3.44069,0.0689811,0.789617,Robot Joint Torque,-7.22118,-4.68851,-13.1263,0.796535,0.471668,1.12275,
No.6:Traction sensor V,1353,1951,1264,1679,2087,1702,0,0,0,0,0,0,Traction sensor F/M,0.249004,-0.870373,0.182783,2.96909,-0.302462,0.292698,2.12627e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1984.25,1877.14,2428.89,1772.46,1718.14,1936.65,Contact sensor F/M,0.256987,-3.11324,1.59433,-13.0963,-2.01302,-0.747821,Robot TCP position,0.204338,0.60986,0.603279,2.37245,-1.06559,1.06435,Robot Joint position,90.0003,-89.9966,-90.0053,-129.999,59.9843,60.001,Robot TCP Torque,8.37956,-12.7109,-24.7179,3.47401,0.200196,0.705319,Robot Joint Torque,-7.22118,-5.19511,-13.2167,0.883161,0.23951,1.26669,
No.7:Traction sensor V,1355,1950,1270,1680,2087,1700,0,0,0,0,0,0,Traction sensor F/M,0.0319619,-0.835658,0.753876,3.06021,-1.21654,-0.167738,6.91199e-310,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1984.86,1876.83,2428.59,1772.46,1718.14,1938.48,Contact sensor F/M,-0.0571253,-2.96374,1.54287,-13.3623,-2.56471,0.659301,Robot TCP position,0.204315,0.609873,0.603316,2.37256,-1.06557,1.0643,Robot Joint position,90.0024,-89.9959,-90.0026,-129.997,59.9849,59.9982,Robot TCP Torque,8.35272,-12.7105,-24.2371,3.54243,0.28182,0.68867,Robot Joint Torque,-7.44001,-5.84646,-13.1865,0.854286,0.26853,1.20911,
No.8:Traction sensor V,1355,1949,1273,1681,2087,1699,0,0,0,0,0,0,Traction sensor F/M,0.0295884,-0.78886,1.03747,3.12601,-1.28357,-0.384305,6.91199e-310,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1984.25,1877.14,2429.2,1771.55,1718.14,1937.87,Contact sensor F/M,0.260631,-3.72544,1.65355,-10.8205,-1.99171,0.087956,Robot TCP position,0.204317,0.609865,0.603301,2.37252,-1.06551,1.06435,Robot Joint position,90.0024,-89.9959,-90.0039,-129.999,59.9836,59.9982,Robot TCP Torque,8.34463,-13.4807,-25.1361,3.65209,0.301294,0.841073,Robot Joint Torque,-6.78354,-4.90563,-13.066,0.82541,0.21049,1.12275,
No.9:Traction sensor V,1354,1948,1278,1682,2086,1699,0,0,0,0,0,0,Traction sensor F/M,0.137732,-0.733097,1.49369,3.166,-0.672175,-0.377852,6.91199e-310,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1982.42,1877.75,2429.5,1772.46,1718.75,1938.17,Contact sensor F/M,0.782202,-3.41621,1.69746,-12.5292,-1.87491,0.443359,Robot TCP position,0.204339,0.609849,0.603301,2.37247,-1.06559,1.06435,Robot Joint position,90.0003,-89.9952,-90.0046,-129.999,59.9836,60.0003,Robot TCP Torque,8.11253,-13.115,-24.9227,3.62337,0.203915,0.770848,Robot Joint Torque,-6.92942,-5.4846,-13.066,0.767659,0.12343,1.20911,
No.10:Traction sensor V,1353,1948,1273,1682,2086,1699,0,0,0,0,0,0,Traction sensor F/M,0.247521,-0.72633,1.03387,3.15957,-0.225454,-0.35611,2.08829e-316,0,0.00189999,0.017937,-0.893032,-0.0787598,Contact sensor V,1983.64,1876.83,2428.59,1772.16,1718.14,1937.87,Contact sensor F/M,0.564828,-3.15624,1.54353,-12.6263,-1.46959,0.24295,Robot TCP position,0.204317,0.609849,0.603324,2.37254,-1.06558,1.06436,Robot Joint position,90.0024,-89.9938,-90.0039,-129.999,59.9829,60.0003,Robot TCP Torque,8.47035,-13.2618,-25.0307,3.61886,0.216998,0.799945,Robot Joint Torque,-7.44001,-5.33986,-13.2468,0.796535,0.23951,1.20911,
